label,x,y,plot_type,plot_num
Pop1,0.0,62.5,path,0
Pop1,0.009736196938997868,62.5,path,0
Pop1,0.010216306726203184,62.5,path,0
Pop1,0.010720091610493598,62.5,path,0
Pop1,0.011248719054472287,62.5,path,0
Pop1,0.011803414090471729,62.5,path,0
Pop1,0.012385462159422963,62.5,path,0
Pop1,0.012996212089714753,62.5,path,0
Pop1,0.013637079222945768,62.5,path,0
Pop1,0.014309548693813358,62.5,path,0
Pop1,0.015015178871739691,62.5,path,0
Pop1,0.015755604972210777,62.5,path,0
Pop1,0.016532542846197307,62.5,path,0
Pop1,0.01734779295643877,62.5,path,0
Pop1,0.018203244549805472,62.5,path,0
Pop1,0.019100880035407414,62.5,path,0
Pop1,0.020042779578595748,62.5,path,0
Pop1,0.02103112592150293,62.5,path,0
Pop1,0.022068209441292574,62.5,path,0
Pop1,0.02315643345784086,62.5,path,0
Pop1,0.024298319803149563,62.5,path,0
Pop1,0.02549651466539704,62.5,path,0
Pop1,0.02675379472117014,62.5,path,0
Pop1,0.0280730735700877,62.5,path,0
Pop1,0.029457408486727264,62.5,path,0
Pop1,0.030910007505501682,62.5,path,0
Pop1,0.03243423685490396,62.5,path,0
Pop1,0.03403362875834851,62.5,path,0
Pop1,0.03571188961968615,62.5,path,0
Pop1,0.037472908612361966,62.5,path,0
Pop1,0.039320766692120285,62.5,path,0
Pop1,0.04125974605414282,62.5,path,0
Pop1,0.043294340056535596,62.5,path,0
Pop1,0.04542926363316135,62.5,path,0
Pop1,0.0476694642199478,62.5,path,0
Pop1,0.05002013321999231,62.5,path,0
Pop1,0.05248671803403204,62.5,path,0
Pop1,0.0550749346841585,62.5,path,0
Pop1,0.05779078106003099,62.5,path,0
Pop1,0.06064055081828491,62.5,path,0
Pop1,0.06363084796734575,62.5,path,0
Pop1,0.06676860217144678,62.5,path,0
Pop1,0.07006108480931642,62.5,path,0
Pop1,0.07351592582474854,62.5,path,0
Pop1,0.07714113140810593,62.5,path,0
Pop1,0.08094510254973067,62.5,path,0
Pop1,0.08493665450825792,62.5,path,0
Pop1,0.08912503723894748,62.5,path,0
Pop1,0.09351995682937449,62.5,path,0
Pop1,0.0981315979921531,62.5,path,0
Pop1,0.10297064766681792,62.5,path,0
Pop1,0.10804831978555776,62.5,path,0
Pop1,0.11337638126019306,62.5,path,0
Pop1,0.11896717925061896,62.5,path,0
Pop1,0.12483366977790594,62.5,path,0
Pop1,0.13098944774836452,62.5,path,0
Pop1,0.1374487784581522,62.5,path,0
Pop1,0.1442266306514303,62.5,path,0
Pop1,0.15133871120867973,62.5,path,0
Pop1,0.15880150154556097,62.5,path,0
Pop1,0.1666322958066693,62.5,path,0
Pop1,0.1748492409426936,62.5,path,0
Pop1,0.18347137876385486,62.5,path,0
Pop1,0.19251869006707578,62.5,path,0
Pop1,0.20201214093914335,62.5,path,0
Pop1,0.21197373134316463,62.5,path,0
Pop1,0.2224265461009112,62.5,path,0
Pop1,0.2333948083891959,62.5,path,0
Pop1,0.24490393587425438,62.5,path,0
Pop1,0.2569805996142172,62.5,path,0
Pop1,0.2696527858661703,62.5,path,0
Pop1,0.2829498609410357,62.5,path,0
Pop1,0.29690263925656524,62.5,path,0
Pop1,0.31154345474615397,62.5,path,0
Pop1,0.32690623578895206,62.5,path,0
Pop1,0.3430265838349193,62.5,path,0
Pop1,0.3599418559070248,62.5,path,0
Pop1,0.3776912511717837,62.5,path,0
Pop1,0.3963159017787443,62.5,path,0
Pop1,0.4158589681794393,62.5,path,0
Pop1,0.4363657391466876,62.5,path,0
Pop1,0.4578837367260351,62.5,path,0
Pop1,0.48046282636254173,62.5,path,0
Pop1,0.5041553324581228,62.5,path,0
Pop1,0.529016159627238,62.5,path,0
Pop1,0.5551029199319192,62.5,path,0
Pop1,0.5824760663909921,62.5,path,0
Pop1,0.6111990330728836,62.5,path,0
Pop1,0.6413383820966638,62.5,path,0
Pop1,0.672963957881979,62.5,path,0
Pop1,0.7061490490053335,62.5,path,0
Pop1,0.7409705580378,62.5,path,0
Pop1,0.7775091797577454,62.5,path,0
Pop1,0.8158495881515482,62.5,path,0
Pop1,0.8560806326356696,62.5,path,0
Pop1,0.8982955439547917,62.5,path,0
Pop1,0.9425921502331781,62.5,path,0
Pop1,0.9890731036799187,62.5,path,0
Pop1,1.0378461184734284,62.5,path,0
Pop1,1.0890242203764728,62.5,path,0
Pop1,1.1427260086601643,62.5,path,0
