Theoritical theta	Error rate	mu	Execution time
800.0	1.0603005052238028	0.002	0.147
800.0	1.0367905161944502	0.002	0.147
1600.0	0.9603830518490541	0.004	0.282
1600.0	0.9825706039955057	0.004	0.282
1600.0	1.0147499014794321	0.004	0.282
1600.0	1.0317946435257128	0.004	0.282
1600.0	0.9592075523975865	0.004	0.282
1600.0	1.000496970630387	0.004	0.282
1600.0	0.9903582878614787	0.004	0.282
1600.0	1.0094601539478278	0.004	0.282
1600.0	1.0081377170649266	0.004	0.282
1600.0	0.9946194733730489	0.004	0.282
1600.0	1.0262110211312416	0.004	0.282
1600.0	1.0447251374918567	0.004	0.282
1600.0	0.9619993635948221	0.004	0.282
1600.0	0.9705217346179624	0.004	0.282
1600.0	1.022537585345405	0.004	0.282
1600.0	0.993003161627281	0.004	0.282
1600.0	1.015043776342299	0.004	0.282
1600.0	1.047076136394792	0.004	0.282
1600.0	0.975223732423833	0.004	0.282
1600.0	0.9837461034469733	0.004	0.282
1600.0	0.9669952362635595	0.004	0.282
1600.0	0.9490688696286782	0.004	0.282
1600.0	1.0478108235519592	0.004	0.282
1600.0	0.9811012296811711	0.004	0.282
1600.0	1.0081377170649266	0.004	0.282
1600.0	1.0016724700818547	0.004	0.282
1600.0	0.9440729969599408	0.004	0.282
1600.0	0.9724319212265974	0.004	0.282
1600.0	0.9462770584314426	0.004	0.282
1600.0	1.0460475743747577	0.004	0.282
1600.0	0.9809542922497377	0.004	0.282
1600.0	1.0491332604348602	0.004	0.282
1600.0	1.005052031004824	0.004	0.282
1600.0	1.010194841104995	0.004	0.282
1600.0	0.9974112845702845	0.004	0.282
1600.0	1.010194841104995	0.004	0.282
1600.0	0.981688979406905	0.004	0.282
1600.0	0.9334935018967321	0.004	0.282
1600.0	1.0229783976397053	0.004	0.282
1600.0	1.017982524970968	0.004	0.282
1600.0	1.005052031004824	0.004	0.282
1600.0	0.9646442373606243	0.004	0.282
1600.0	1.037084391057317	0.004	0.282
1600.0	1.001819407513288	0.004	0.282
1600.0	0.9783094184839355	0.004	0.282
1600.0	1.000790845493254	0.004	0.282
1600.0	0.980072667661137	0.004	0.282
1600.0	0.9525953679830811	0.004	0.282
1600.0	1.0081377170649266	0.004	0.282
1600.0	1.0417863888631875	0.004	0.282
1600.0	0.9838930408784067	0.004	0.282
1600.0	1.0162192757937667	0.004	0.282
1600.0	1.038994577665952	0.004	0.282
1600.0	1.0031418443961893	0.004	0.282
1600.0	1.0238600222283063	0.004	0.282
1600.0	0.9959419102559499	0.004	0.282
1600.0	0.9940317236473151	0.004	0.282
1600.0	1.0410517017060201	0.004	0.282
1600.0	0.9653789245177916	0.004	0.282
1600.0	1.0068152801820256	0.004	0.282
1600.0	0.9837461034469733	0.004	0.282
1600.0	0.9812481671126047	0.004	0.282
1600.0	0.9893297258414445	0.004	0.282
1600.0	1.0218028981882379	0.004	0.282
1600.0	1.0154845886365993	0.004	0.282
1600.0	0.9906521627243456	0.004	0.282
1600.0	0.970668672049396	0.004	0.282
1600.0	1.023125335071139	0.004	0.282
1600.0	1.000496970630387	0.004	0.282
1600.0	0.9988806588846191	0.004	0.282
1600.0	1.0301783317799447	0.004	0.282
1600.0	1.0417863888631875	0.004	0.282
1600.0	0.9884481012528439	0.004	0.282
1600.0	0.9968235348445507	0.004	0.282
1600.0	0.9661136116749589	0.004	0.282
1600.0	1.0345864547229484	0.004	0.282
1600.0	1.0198927115796028	0.004	0.282
1600.0	0.9872726018013762	0.004	0.282
1600.0	0.9686115480093275	0.004	0.282
1600.0	1.0078438422020597	0.004	0.282
1600.0	0.9905052252929122	0.004	0.282
1600.0	1.0168070255195003	0.004	0.282
1600.0	0.9668482988321262	0.004	0.282
1600.0	0.9520076182573473	0.004	0.282
1600.0	1.038700702803085	0.004	0.282
1600.0	1.0125458400079304	0.004	0.282
1600.0	1.0051989684362577	0.004	0.282
1600.0	1.0378190782144843	0.004	0.282
1600.0	0.9647911747920578	0.004	0.282
1600.0	1.0479577609833926	0.004	0.282
1600.0	1.025035521679774	0.004	0.282
1600.0	0.9699339848922287	0.004	0.282
1600.0	1.0218028981882379	0.004	0.282
1600.0	1.0000561583360867	0.004	0.282
1600.0	1.0029949069647557	0.004	0.282
1600.0	0.9664074865378258	0.004	0.282
1600.0	0.9906521627243456	0.004	0.282
1600.0	1.047076136394792	0.004	0.282
1600.0	0.9947664108044824	0.004	0.282
1600.0	1.0220967730511048	0.004	0.282
3200.0	1.015337651205166	0.008	0.608
3200.0	0.9644972999291909	0.008	0.608
3200.0	0.9588402088190029	0.008	0.608
3200.0	0.9750767949923995	0.008	0.608
3200.0	1.0184968059809851	0.008	0.608
3200.0	0.9788971682096694	0.008	0.608
3200.0	1.018790680843852	0.008	0.608
3200.0	1.0594923493509187	0.008	0.608
3200.0	1.0146764327637152	0.008	0.608
3200.0	0.9973378158545678	0.008	0.608
3200.0	1.0084315919277935	0.008	0.608
3200.0	0.9855093526241747	0.008	0.608
3200.0	1.0308395502213952	0.008	0.608
3200.0	0.9889623822628608	0.008	0.608
3200.0	0.9682442044307439	0.008	0.608
3200.0	1.0187172121281352	0.008	0.608
3200.0	0.9923419431858304	0.008	0.608
3200.0	0.9812481671126047	0.008	0.608
3200.0	0.9790441056411028	0.008	0.608
3200.0	0.9974112845702845	0.008	0.608
3200.0	0.9955745666773663	0.008	0.608
3200.0	1.01232543386078	0.008	0.608
3200.0	1.0041704064162233	0.008	0.608
3200.0	1.0068887488977423	0.008	0.608
3200.0	1.0086519980749438	0.008	0.608
3200.0	1.0029949069647557	0.008	0.608
3200.0	0.9904317565771954	0.008	0.608
3200.0	0.983305291152673	0.008	0.608
3200.0	0.9639830189191737	0.008	0.608
3200.0	1.0158519322151829	0.008	0.608
3200.0	1.0146764327637152	0.008	0.608
3200.0	1.0076234360549094	0.008	0.608
3200.0	0.9906521627243456	0.008	0.608
3200.0	0.9866848520756423	0.008	0.608
3200.0	1.0185702746967018	0.008	0.608
3200.0	1.0114438092721794	0.008	0.608
3200.0	1.0021867510918718	0.008	0.608
3200.0	1.0117376841350463	0.008	0.608
3200.0	0.9962357851188169	0.008	0.608
3200.0	1.0129866523022306	0.008	0.608
3200.0	0.994839879520199	0.008	0.608
3200.0	0.974415576550949	0.008	0.608
3200.0	0.9900644129986118	0.008	0.608
3200.0	1.016439681940917	0.008	0.608
3200.0	1.0098274975264114	0.008	0.608
3200.0	0.9977786281488682	0.008	0.608
3200.0	1.0458271682276077	0.008	0.608
3200.0	1.000790845493254	0.008	0.608
3200.0	0.9931500990587143	0.008	0.608
3200.0	1.0074030299077592	0.008	0.608
3200.0	0.9409873108998383	0.008	0.608
3200.0	0.9916807247443797	0.008	0.608
3200.0	0.9769135128853176	0.008	0.608
3200.0	1.0262844898469583	0.008	0.608
3200.0	0.9640564876348905	0.008	0.608
3200.0	1.0234192099340058	0.008	0.608
3200.0	0.9960888476873835	0.008	0.608
3200.0	0.9789706369253861	0.008	0.608
3200.0	1.0417129201474709	0.008	0.608
3200.0	0.9801461363768538	0.008	0.608
3200.0	0.9993949398946361	0.008	0.608
3200.0	1.0161458070780498	0.008	0.608
3200.0	0.9922684744701137	0.008	0.608
3200.0	1.0375252033516174	0.008	0.608
3200.0	1.0087254667906604	0.008	0.608
3200.0	0.9890358509785776	0.008	0.608
3200.0	0.9773543251796181	0.008	0.608
3200.0	0.9922684744701137	0.008	0.608
3200.0	0.9865379146442089	0.008	0.608
3200.0	0.9999092209046532	0.008	0.608
3200.0	0.9727257960894643	0.008	0.608
3200.0	1.0052724371519743	0.008	0.608
3200.0	1.0011581890718375	0.008	0.608
3200.0	1.012913183586514	0.008	0.608
3200.0	0.9787502307782359	0.008	0.608
3200.0	0.9936643800687314	0.008	0.608
3200.0	0.9489954009129614	0.008	0.608
3200.0	1.0173213065295175	0.008	0.608
3200.0	0.9877134140956766	0.008	0.608
3200.0	1.0035826566904895	0.008	0.608
3200.0	0.9716972340694301	0.008	0.608
3200.0	1.034659923438665	0.008	0.608
3200.0	1.0347333921543818	0.008	0.608
3200.0	1.0011581890718375	0.008	0.608
3200.0	1.0178355875395346	0.008	0.608
3200.0	1.0100479036735615	0.008	0.608
3200.0	1.0006439080618206	0.008	0.608
3200.0	0.9838930408784067	0.008	0.608
3200.0	1.002113282376155	0.008	0.608
3200.0	0.9761788257281505	0.008	0.608
3200.0	1.0207743361682038	0.008	0.608
3200.0	1.0090193416535274	0.008	0.608
3200.0	1.0339252362814977	0.008	0.608
3200.0	1.0012316577875544	0.008	0.608
3200.0	0.9940317236473151	0.008	0.608
3200.0	0.9968235348445507	0.008	0.608
3200.0	0.9934439739215812	0.008	0.608
3200.0	1.026578364709825	0.008	0.608
3200.0	0.9682442044307439	0.008	0.608
3200.0	1.0431088257460888	0.008	0.608
4800.0	1.0005459497741982	0.012	1.036
4800.0	0.9794849179354032	0.012	1.036
4800.0	0.9921705161824913	0.012	1.036
4800.0	1.00955811223545	0.012	1.036
4800.0	1.0094111748040167	0.012	1.036
4800.0	1.0113213614126515	0.012	1.036
4800.0	0.9870766852261316	0.012	1.036
4800.0	0.9834032494402953	0.012	1.036
4800.0	1.013133589733664	0.012	1.036
4800.0	0.9683666522902717	0.012	1.036
4800.0	1.0258191879807523	0.012	1.036
4800.0	0.9756645447181334	0.012	1.036
4800.0	0.9996643251855976	0.012	1.036
4800.0	1.0066193636067808	0.012	1.036
4800.0	0.9935909113530147	0.012	1.036
4800.0	0.9968235348445507	0.012	1.036
4800.0	0.9982929091588852	0.012	1.036
4800.0	0.993346015633959	0.012	1.036
4800.0	0.9769380024572233	0.012	1.036
4800.0	1.0169539629509339	0.012	1.036
4800.0	1.0031908235400004	0.012	1.036
4800.0	0.9812481671126045	0.012	1.036
4800.0	0.9813461254002269	0.012	1.036
4800.0	0.9915337873129463	0.012	1.036
4800.0	0.9928072450520363	0.012	1.036
4800.0	0.9907011418681567	0.012	1.036
4800.0	1.010488715967862	0.012	1.036
4800.0	1.021509023325371	0.012	1.036
4800.0	0.9715992757818077	0.012	1.036
4800.0	1.0288069157532325	0.012	1.036
4800.0	1.029590582054211	0.012	1.036
4800.0	1.0149947971984878	0.012	1.036
4800.0	1.017688650108101	0.012	1.036
4800.0	0.9761543361562449	0.012	1.036
4800.0	0.977476773039146	0.012	1.036
4800.0	1.0086764876468493	0.012	1.036
4800.0	0.978799209922047	0.012	1.036
4800.0	1.0078438422020597	0.012	1.036
4800.0	1.0411986391374537	0.012	1.036
4800.0	0.9814930628316603	0.012	1.036
4800.0	1.014064193466076	0.012	1.036
4800.0	1.0283661034589322	0.012	1.036
4800.0	1.0107336116869177	0.012	1.036
4800.0	1.0133295063089085	0.012	1.036
4800.0	1.020578419592959	0.012	1.036
4800.0	0.971991108932297	0.012	1.036
4800.0	1.0048561144295796	0.012	1.036
4800.0	1.0263579585626748	0.012	1.036
4800.0	0.9864399563565865	0.012	1.036
4800.0	1.022488606201594	0.012	1.036
4800.0	1.0179335458271568	0.012	1.036
4800.0	0.9931990782025254	0.012	1.036
4800.0	1.0110764656935958	0.012	1.036
4800.0	0.969444193454117	0.012	1.036
4800.0	0.988839934403333	0.012	1.036
4800.0	0.9819338751259608	0.012	1.036
4800.0	0.9803175633801927	0.012	1.036
4800.0	0.981688979406905	0.012	1.036
4800.0	1.0038765315533564	0.012	1.036
4800.0	1.0162192757937665	0.012	1.036
4800.0	0.9752727115676442	0.012	1.036
4800.0	0.9835501868717287	0.012	1.036
4800.0	0.9986357631655632	0.012	1.036
4800.0	1.0211661693186929	0.012	1.036
4800.0	1.0086764876468493	0.012	1.036
4800.0	1.003435719259056	0.012	1.036
4800.0	1.0499169267358386	0.012	1.036
4800.0	1.0362027664687163	0.012	1.036
4800.0	1.0150927554861102	0.012	1.036
4800.0	1.0036316358343007	0.012	1.036
4800.0	0.9874195392328096	0.012	1.036
4800.0	0.9973623054264734	0.012	1.036
4800.0	1.0110274865497846	0.012	1.036
4800.0	0.9770849398886567	0.012	1.036
4800.0	0.9955990562492718	0.012	1.036
4800.0	0.9914848081691353	0.012	1.036
4800.0	1.0022602198075885	0.012	1.036
4800.0	0.9941786610787485	0.012	1.036
4800.0	0.9871256643699428	0.012	1.036
4800.0	1.0242518553787954	0.012	1.036
4800.0	1.0065703844629696	0.012	1.036
4800.0	0.9886440178280884	0.012	1.036
4800.0	0.9861950606375308	0.012	1.036
4800.0	0.9905052252929122	0.012	1.036
4800.0	0.995305181386405	0.012	1.036
4800.0	1.030961998080923	0.012	1.036
4800.0	1.0058356973058027	0.012	1.036
4800.0	1.0349293087296263	0.012	1.036
4800.0	1.0024561363828333	0.012	1.036
4800.0	1.0052479475800686	0.012	1.036
4800.0	1.0102438202488062	0.012	1.036
4800.0	0.991435829025324	0.012	1.036
4800.0	1.0306681232180563	0.012	1.036
4800.0	0.9915827664567576	0.012	1.036
4800.0	1.0014765535066101	0.012	1.036
4800.0	1.022537585345405	0.012	1.036
4800.0	0.997901076008396	0.012	1.036
4800.0	0.9762522944438672	0.012	1.036
4800.0	0.9858522066308527	0.012	1.036
4800.0	1.017688650108101	0.012	1.036
8000.0	0.989476663272878	0.02	2.161
8000.0	0.9876546391231031	0.02	2.161
8000.0	0.9945019234279022	0.02	2.161
8000.0	0.9844220156315672	0.02	2.161
8000.0	1.0014079827052744	0.02	2.161
8000.0	0.9990569838023392	0.02	2.161
8000.0	1.021126986003644	0.02	2.161
8000.0	1.01627805076634	0.02	2.161
8000.0	0.9829820288035194	0.02	2.161
8000.0	1.0047875436282439	0.02	2.161
8000.0	0.9986749464806122	0.02	2.161
8000.0	1.003171231882476	0.02	2.161
8000.0	0.9792204305588229	0.02	2.161
8000.0	0.9668189113458394	0.02	2.161
8000.0	1.0164249881977734	0.02	2.161
8000.0	1.0107825908307289	0.02	2.161
8000.0	0.993561523866728	0.02	2.161
8000.0	0.9985280090491787	0.02	2.161
8000.0	1.0161311133349065	0.02	2.161
8000.0	0.9867730145345024	0.02	2.161
8000.0	0.9899762505397517	0.02	2.161
8000.0	0.990710937696919	0.02	2.161
8000.0	0.9935321363804414	0.02	2.161
8000.0	1.0122519651450632	0.02	2.161
8000.0	0.9788971682096693	0.02	2.161
8000.0	0.9917101122306665	0.02	2.161
8000.0	0.9982635216725986	0.02	2.161
8000.0	0.9851567027887345	0.02	2.161
8000.0	1.0129866523022306	0.02	2.161
8000.0	1.0125458400079301	0.02	2.161
8000.0	0.9937966237570215	0.02	2.161
8000.0	0.9998504459320798	0.02	2.161
8000.0	1.0011728828149808	0.02	2.161
8000.0	1.005639780730558	0.02	2.161
8000.0	0.9997916709595064	0.02	2.161
8000.0	1.0136919519731111	0.02	2.161
8000.0	1.0032300068550493	0.02	2.161
8000.0	0.9875077016916697	0.02	2.161
8000.0	0.982541216509219	0.02	2.161
8000.0	1.016660088088067	0.02	2.161
8000.0	0.9721380463637305	0.02	2.161
8000.0	1.00802016711978	0.02	2.161
8000.0	0.9979990342960183	0.02	2.161
8000.0	0.9935321363804414	0.02	2.161
8000.0	1.0062569179425784	0.02	2.161
8000.0	0.9834522285841064	0.02	2.161
8000.0	0.9788971682096693	0.02	2.161
8000.0	1.0156903010406062	0.02	2.161
8000.0	0.9855093526241747	0.02	2.161
8000.0	1.002789194560749	0.02	2.161
8000.0	1.009136891598674	0.02	2.161
8000.0	1.0195988367167361	0.02	2.161
8000.0	1.0021720573487285	0.02	2.161
8000.0	1.0070209925860325	0.02	2.161
8000.0	1.005345905867691	0.02	2.161
8000.0	0.9962357851188169	0.02	2.161
8000.0	1.0059042681071382	0.02	2.161
8000.0	0.9929149991684209	0.02	2.161
8000.0	0.9879485139859701	0.02	2.161
8000.0	1.0145441890754252	0.02	2.161
8000.0	1.005639780730558	0.02	2.161
8000.0	0.9863028147539155	0.02	2.161
8000.0	0.9892415633825844	0.02	2.161
8000.0	0.9946782483456222	0.02	2.161
8000.0	0.983393453611533	0.02	2.161
8000.0	0.9995859585554996	0.02	2.161
8000.0	1.0370256160847438	0.02	2.161
8000.0	0.9834522285841064	0.02	2.161
8000.0	0.9981753592137385	0.02	2.161
8000.0	1.0007320705206806	0.02	2.161
8000.0	0.9976169969742914	0.02	2.161
8000.0	0.9917394997169532	0.02	2.161
8000.0	0.9966178224405439	0.02	2.161
8000.0	0.9863028147539155	0.02	2.161
8000.0	1.0258877587820878	0.02	2.161
8000.0	0.9978814843508715	0.02	2.161
8000.0	0.9943549859964688	0.02	2.161
8000.0	1.0149556138834388	0.02	2.161
8000.0	0.9981753592137385	0.02	2.161
8000.0	1.0165425381429203	0.02	2.161
8000.0	1.0155727510954593	0.02	2.161
8000.0	0.9807191923594442	0.02	2.161
8000.0	1.0039353065259298	0.02	2.161
8000.0	0.9944725359416154	0.02	2.161
8000.0	1.0129278773296573	0.02	2.161
8000.0	0.9992333087200593	0.02	2.161
8000.0	1.0031124569099026	0.02	2.161
8000.0	0.9966472099268305	0.02	2.161
8000.0	0.9958243603108031	0.02	2.161
8000.0	0.9909166501009259	0.02	2.161
8000.0	0.9813951045440381	0.02	2.161
8000.0	0.9694343976253549	0.02	2.161
8000.0	0.9967647598719773	0.02	2.161
8000.0	0.9896529881905982	0.02	2.161
8000.0	1.01228135263135	0.02	2.161
8000.0	1.0137213394593978	0.02	2.161
8000.0	0.9956480353930831	0.02	2.161
8000.0	1.0036120441767762	0.02	2.161
8000.0	1.0220086105922446	0.02	2.161
8000.0	0.9806604173868708	0.02	2.161
32000.0	1.0080715952207815	0.08	21.908
32000.0	0.9805942955427257	0.08	21.908
32000.0	1.0025320540557403	0.08	21.908
32000.0	1.0004308487862419	0.08	21.908
32000.0	0.9981092373695934	0.08	21.908
32000.0	1.0073736424214728	0.08	21.908
32000.0	1.0023116479085903	0.08	21.908
32000.0	1.000834926722684	0.08	21.908
32000.0	1.0009818641541175	0.08	21.908
32000.0	0.9981680123421668	0.08	21.908
32000.0	0.9954349761175045	0.08	21.908
32000.0	0.9936937675550181	0.08	21.908
32000.0	0.9963827225502504	0.08	21.908
32000.0	1.0069916050997456	0.08	21.908
32000.0	1.0051181528489692	0.08	21.908
32000.0	0.9887125886294241	0.08	21.908
32000.0	0.9994390211240661	0.08	21.908
32000.0	1.0096952538381212	0.08	21.908
32000.0	0.9949721232084892	0.08	21.908
32000.0	1.0115246248594678	0.08	21.908
32000.0	1.004963868545964	0.08	21.908
32000.0	1.0008275798511124	0.08	21.908
32000.0	1.0080275139913515	0.08	21.908
32000.0	1.0119066621811947	0.08	21.908
32000.0	1.0023483822664485	0.08	21.908
32000.0	0.9966398630552589	0.08	21.908
32000.0	1.0082552670100735	0.08	21.908
32000.0	0.9971908784231344	0.08	21.908
32000.0	0.9995565710692129	0.08	21.908
32000.0	0.9936349925824447	0.08	21.908
32000.0	0.9976316907174347	0.08	21.908
32000.0	1.0038912252964998	0.08	21.908
32000.0	0.9965370068532554	0.08	21.908
32000.0	1.0090781166261007	0.08	21.908
32000.0	1.0064405897318702	0.08	21.908
32000.0	1.0023483822664485	0.08	21.908
32000.0	1.0161751945643367	0.08	21.908
32000.0	1.005522230785411	0.08	21.908
32000.0	0.9940537642620301	0.08	21.908
32000.0	0.9965149662385404	0.08	21.908
32000.0	1.0040822439573633	0.08	21.908
32000.0	0.9904684909350538	0.08	21.908
32000.0	1.006514058447587	0.08	21.908
32000.0	0.9991818806190577	0.08	21.908
32000.0	1.002385116624307	0.08	21.908
32000.0	1.0047287686556705	0.08	21.908
32000.0	0.9891680946668677	0.08	21.908
32000.0	1.0145588828185685	0.08	21.908
32000.0	1.0109662626200207	0.08	21.908
32000.0	0.9915852154139481	0.08	21.908
32000.0	1.0026936852303172	0.08	21.908
32000.0	0.9988880057561907	0.08	21.908
32000.0	1.0065581396770171	0.08	21.908
32000.0	0.9945239640426172	0.08	21.908
32000.0	1.0067271177231656	0.08	21.908
32000.0	1.0003279925842385	0.08	21.908
32000.0	0.997330468982996	0.08	21.908
32000.0	0.9959566039990934	0.08	21.908
32000.0	0.9990275963160525	0.08	21.908
32000.0	1.0049785622891074	0.08	21.908
32000.0	1.0080495546060666	0.08	21.908
32000.0	1.0023630760095918	0.08	21.908
32000.0	0.9976978125615797	0.08	21.908
32000.0	1.0066316083927338	0.08	21.908
32000.0	1.0052430496656877	0.08	21.908
32000.0	0.9936937675550181	0.08	21.908
32000.0	0.9921435776533951	0.08	21.908
32000.0	0.9889917697491476	0.08	21.908
32000.0	1.0060952867680018	0.08	21.908
32000.0	0.9932529552607178	0.08	21.908
32000.0	0.9912325655785078	0.08	21.908
32000.0	0.9969704722759841	0.08	21.908
32000.0	1.0114805436300376	0.08	21.908
32000.0	0.9991157587749125	0.08	21.908
32000.0	0.998836577655189	0.08	21.908
32000.0	0.992349290057402	0.08	21.908
32000.0	1.004515709380092	0.08	21.908
32000.0	0.9988439245267607	0.08	21.908
32000.0	1.0065728334201602	0.08	21.908
32000.0	0.9986382121227538	0.08	21.908
32000.0	0.9943770266111838	0.08	21.908
32000.0	0.9936643800687315	0.08	21.908
32000.0	0.98377549093326	0.08	21.908
32000.0	0.9966545567984023	0.08	21.908
32000.0	1.005235702794116	0.08	21.908
32000.0	0.9994831023534961	0.08	21.908
32000.0	0.9950970200252076	0.08	21.908
32000.0	0.9921435776533951	0.08	21.908
32000.0	1.0047067280409554	0.08	21.908
32000.0	0.9989026994993341	0.08	21.908
32000.0	0.996323947577677	0.08	21.908
32000.0	1.0133539958808142	0.08	21.908
32000.0	0.9974847532860013	0.08	21.908
32000.0	1.0008275798511124	0.08	21.908
32000.0	0.9968455754592657	0.08	21.908
32000.0	0.9917909278179549	0.08	21.908
32000.0	0.9934439739215812	0.08	21.908
32000.0	0.9922978619564004	0.08	21.908
32000.0	0.9952880386860711	0.08	21.908
32000.0	0.9983296435167436	0.08	21.908
80000.0	0.9970850834725022	0.2	124.537
80000.0	1.0044789750222336	0.2	124.537
80000.0	1.006233407953549	0.2	124.537
80000.0	1.005275375900603	0.2	124.537
80000.0	1.004414322552403	0.2	124.537
80000.0	1.0010759041102348	0.2	124.537
80000.0	0.9959771752394939	0.2	124.537
80000.0	0.9952601205740988	0.2	124.537
80000.0	1.000264809488722	0.2	124.537
80000.0	0.9990981262831404	0.2	124.537
80000.0	0.9978462193673274	0.2	124.537
80000.0	0.9961241126709274	0.2	124.537
80000.0	1.0008584367117133	0.2	124.537
80000.0	0.9930531203539682	0.2	124.537
80000.0	0.9971526746909616	0.2	124.537
80000.0	0.9934351576756953	0.2	124.537
80000.0	0.9913839111328842	0.2	124.537
80000.0	1.0052959471410037	0.2	124.537
80000.0	1.0075617223337074	0.2	124.537
80000.0	1.0041704064162233	0.2	124.537
80000.0	0.9939729486747417	0.2	124.537
80000.0	0.9995124898397829	0.2	124.537
80000.0	0.9981724204651098	0.2	124.537
80000.0	1.0012287190389255	0.2	124.537
80000.0	1.0088224454954065	0.2	124.537
80000.0	1.0012316577875542	0.2	124.537
80000.0	0.9971585521882189	0.2	124.537
80000.0	0.9956891778738843	0.2	124.537
80000.0	0.9974994470291445	0.2	124.537
80000.0	0.9979255655803015	0.2	124.537
80000.0	0.9981812367109958	0.2	124.537
80000.0	0.9988483326497036	0.2	124.537
80000.0	1.0046523611913252	0.2	124.537
80000.0	1.0018223462619167	0.2	124.537
80000.0	0.9956245254040538	0.2	124.537
80000.0	1.002768623320348	0.2	124.537
80000.0	1.0006174593241626	0.2	124.537
80000.0	0.9966971686535179	0.2	124.537
80000.0	1.005113744726026	0.2	124.537
80000.0	0.9893385420873306	0.2	124.537
80000.0	0.9975611607503466	0.2	124.537
80000.0	1.0037854303458675	0.2	124.537
80000.0	1.0009583541650882	0.2	124.537
80000.0	0.9995271835829262	0.2	124.537
