Theoritical theta	Error rate	mu	Execution time
80000.0	1.0062690338605362	0.2	129.606
80000.0	0.9914481750076644	0.2	129.606
80000.0	0.9975973973278829	0.2	129.606
80000.0	1.001283177925224	0.2	129.606
80000.0	0.9965358925158487	0.2	129.606
80000.0	1.002325918763308	0.2	129.606
80000.0	1.000071561321589	0.2	129.606
80000.0	0.9995140032385001	0.2	129.606
80000.0	0.9989859314001902	0.2	129.606
80000.0	0.9970720060572801	0.2	129.606
80000.0	1.0088665039687714	0.2	129.606
80000.0	0.9973320211248743	0.2	129.606
80000.0	0.9972247984165881	0.2	129.606
80000.0	0.9997525737644372	0.2	129.606
80000.0	0.9981254691661928	0.2	129.606
80000.0	0.9978627735308914	0.2	129.606
80000.0	1.0046955406164348	0.2	129.606
80000.0	0.9977662730934338	0.2	129.606
80000.0	1.0011759552169377	0.2	129.606
80000.0	0.9953698455632353	0.2	129.606
80000.0	0.9961257656566537	0.2	129.606
80000.0	1.00270119824231	0.2	129.606
80000.0	1.0048965831944716	0.2	129.606
80000.0	0.9959595704588099	0.2	129.606
80000.0	1.0057168369128617	0.2	129.606
80000.0	1.0054943497931677	0.2	129.606
80000.0	1.001133066133623	0.2	129.606
80000.0	1.0041540659395893	0.2	129.606
80000.0	0.9984632206972947	0.2	129.606
80000.0	0.9953001508028492	0.2	129.606
80000.0	0.9981871222234575	0.2	129.606
80000.0	0.9985650822701666	0.2	129.606
80000.0	0.9993638914468995	0.2	129.606
80000.0	0.9979646351037634	0.2	129.606
80000.0	0.9999938248580813	0.2	129.606
80000.0	0.9954422208913285	0.2	129.606
80000.0	1.0034088681169995	0.2	129.606
80000.0	1.008689586500099	0.2	129.606
80000.0	1.007735304396351	0.2	129.606
80000.0	0.9983399145827654	0.2	129.606
80000.0	1.0053549602723955	0.2	129.606
80000.0	1.0000152693997386	0.2	129.606
80000.0	1.0011035798888444	0.2	129.606
80000.0	0.9967851853126143	0.2	129.606
80000.0	1.0024143774976442	0.2	129.606
80000.0	0.9981093857599499	0.2	129.606
80000.0	0.9947291898812247	0.2	129.606
80000.0	0.9925793745800847	0.2	129.606
80000.0	0.9969889084583581	0.2	129.606
80000.0	0.9992915161188063	0.2	129.606
80000.0	0.9979056626142059	0.2	129.606
80000.0	1.0013957617689244	0.2	129.606
80000.0	0.9951151916310553	0.2	129.606
80000.0	1.0044033587363548	0.2	129.606
80000.0	1.0087807258021424	0.2	129.606
80000.0	0.9954556237298644	0.2	129.606
80000.0	1.0058133373503195	0.2	129.606
