Theoritical theta	Error rate	mu	Execution time
800.0	0.9305644237494836	0.002	0.106
800.0	0.9182320667516677	0.002	0.106
800.0	0.9946926801381265	0.002	0.106
800.0	0.9650950233433683	0.002	0.106
800.0	1.006672684078862	0.002	0.106
800.0	0.9883503251106783	0.002	0.106
800.0	0.9411350154618973	0.002	0.106
800.0	1.0056156249076207	0.002	0.106
800.0	1.0496597570426776	0.002	0.106
800.0	1.0380321061590225	0.002	0.106
800.0	0.9897597373390002	0.002	0.106
800.0	1.0031491535080574	0.002	0.106
800.0	0.9827126761973911	0.002	0.106
1600.0	0.9421920746331387	0.004	0.215
1600.0	1.024466513461425	0.004	0.215
1600.0	0.9747847324130808	0.004	0.215
1600.0	0.9850029710684141	0.004	0.215
1600.0	1.0035015065651378	0.004	0.215
1600.0	0.9922262087385634	0.004	0.215
1600.0	0.9890550312248392	0.004	0.215
1600.0	0.9985685637660116	0.004	0.215
1600.0	0.9888788546962991	0.004	0.215
1600.0	1.0054394483790805	0.004	0.215
1600.0	1.031337398074494	0.004	0.215
1600.0	0.9992732698801725	0.004	0.215
1600.0	0.9922262087385634	0.004	0.215
1600.0	0.9693232600283338	0.004	0.215
1600.0	0.9820079700832303	0.004	0.215
1600.0	1.012134156463609	0.004	0.215
1600.0	1.0464885795289536	0.004	0.215
1600.0	1.0621682905690337	0.004	0.215
1600.0	1.0873615341502865	0.004	0.215
1600.0	1.0288709266749307	0.004	0.215
1600.0	0.9469488409037248	0.004	0.215
1600.0	0.9201700085656102	0.004	0.215
1600.0	0.9645664937577476	0.004	0.215
1600.0	1.0286947501463906	0.004	0.215
1600.0	0.9837697353686324	0.004	0.215
1600.0	0.9284503054070009	0.004	0.215
1600.0	0.9998017994657932	0.004	0.215
1600.0	1.0015635647511956	0.004	0.215
1600.0	0.9835935588400921	0.004	0.215
1600.0	1.015833863562954	0.004	0.215
1600.0	1.0412032836727467	0.004	0.215
1600.0	1.0346847521167581	0.004	0.215
1600.0	1.005967977964701	0.004	0.215
1600.0	0.9798938517407474	0.004	0.215
1600.0	1.0634015262688155	0.004	0.215
1600.0	1.0001541525228737	0.004	0.215
1600.0	0.9684423773856327	0.004	0.215
1600.0	0.9948688566666668	0.004	0.215
1600.0	1.0651632915542177	0.004	0.215
1600.0	1.042965048958149	0.004	0.215
1600.0	0.9885265016392186	0.004	0.215
1600.0	1.0357418112879997	0.004	0.215
1600.0	1.0124865095206896	0.004	0.215
1600.0	0.9862362067681957	0.004	0.215
1600.0	0.9978638576518507	0.004	0.215
1600.0	1.0621682905690337	0.004	0.215
1600.0	1.0515976988566202	0.004	0.215
1600.0	1.0070250371359426	0.004	0.215
1600.0	0.9957497393093679	0.004	0.215
1600.0	1.008082096307184	0.004	0.215
1600.0	0.9939879740239657	0.004	0.215
1600.0	0.9513532541172305	0.004	0.215
1600.0	0.9867647363538162	0.004	0.215
1600.0	1.065339468082758	0.004	0.215
1600.0	1.0505406396853787	0.004	0.215
1600.0	0.9525864898170121	0.004	0.215
1600.0	0.9335594247346676	0.004	0.215
1600.0	0.9809509109119888	0.004	0.215
1600.0	1.0001541525228737	0.004	0.215
1600.0	0.9492391357747478	0.004	0.215
1600.0	1.0262282787468273	0.004	0.215
1600.0	1.0133673921633908	0.004	0.215
1600.0	0.9784844395124256	0.004	0.215
1600.0	1.0172432757912757	0.004	0.215
1600.0	1.0695677047677234	0.004	0.215
1600.0	1.054592699841804	0.004	0.215
1600.0	0.9362020726627709	0.004	0.215
1600.0	1.0262282787468273	0.004	0.215
1600.0	0.9786606160409659	0.004	0.215
1600.0	0.9758417915843222	0.004	0.215
1600.0	0.9844744414827933	0.004	0.215
1600.0	1.032042104188655	0.004	0.215
1600.0	0.9770750272841038	0.004	0.215
1600.0	0.9878217955250577	0.004	0.215
1600.0	0.9580479622017591	0.004	0.215
1600.0	0.9834173823115521	0.004	0.215
1600.0	1.0311612215459538	0.004	0.215
1600.0	1.047721815228735	0.004	0.215
1600.0	1.0101962146496666	0.004	0.215
1600.0	0.9693232600283338	0.004	0.215
1600.0	1.0003303290514138	0.004	0.215
1600.0	0.9904644434531611	0.004	0.215
1600.0	0.9668567886287706	0.004	0.215
1600.0	1.010372391178207	0.004	0.215
1600.0	1.0318659276601148	0.004	0.215
1600.0	0.9827126761973911	0.004	0.215
1600.0	0.9897597373390002	0.004	0.215
1600.0	0.9573432560875983	0.004	0.215
1600.0	1.0523024049707812	0.004	0.215
1600.0	0.9770750272841038	0.004	0.215
1600.0	1.0387368122731835	0.004	0.215
1600.0	1.033627692945517	0.004	0.215
1600.0	1.011429450349448	0.004	0.215
1600.0	1.024466513461425	0.004	0.215
1600.0	1.0459600499433328	0.004	0.215
1600.0	1.0339800460025974	0.004	0.215
1600.0	1.0332753398884365	0.004	0.215
1600.0	1.0427888724296088	0.004	0.215
1600.0	1.0054394483790805	0.004	0.215
1600.0	1.0359179878165399	0.004	0.215
3200.0	0.9928428265884541	0.008	0.503
3200.0	0.9630689932651556	0.008	0.503
3200.0	1.0171551875270055	0.008	0.503
3200.0	0.9986566520302818	0.008	0.503
3200.0	0.9812151757047991	0.008	0.503
3200.0	1.0458719616790626	0.008	0.503
3200.0	1.0090510672141553	0.008	0.503
3200.0	1.014336363070362	0.008	0.503
3200.0	0.9748728206773509	0.008	0.503
3200.0	0.980334293062098	0.008	0.503
3200.0	0.9918738556814829	0.008	0.503
3200.0	1.0431412254866892	0.008	0.503
3200.0	1.022000042061862	0.008	0.503
3200.0	0.9971591515376897	0.008	0.503
3200.0	0.9907287082459715	0.008	0.503
3200.0	0.9849148828041439	0.008	0.503
3200.0	1.0617278492476832	0.008	0.503
3200.0	1.0252593078398562	0.008	0.503
3200.0	0.98183179355469	0.008	0.503
3200.0	0.9906406199817013	0.008	0.503
3200.0	1.0216476890047814	0.008	0.503
3200.0	1.0137197452204711	0.008	0.503
3200.0	1.011429450349448	0.008	0.503
3200.0	1.0124865095206896	0.008	0.503
3200.0	1.0359179878165399	0.008	0.503
3200.0	0.98958356081046	0.008	0.503
3200.0	1.0328348985670859	0.008	0.503
3200.0	0.988174148582138	0.008	0.503
3200.0	0.9861481185039256	0.008	0.503
3200.0	0.9783963512481555	0.008	0.503
3200.0	0.9918738556814829	0.008	0.503
3200.0	1.0168909227341953	0.008	0.503
3200.0	0.9904644434531611	0.008	0.503
3200.0	1.030632691960333	0.008	0.503
3200.0	0.9827126761973911	0.008	0.503
3200.0	0.9813032639690692	0.008	0.503
3200.0	1.013543568691931	0.008	0.503
3200.0	0.9759298798485924	0.008	0.503
3200.0	1.0014754764869254	0.008	0.503
3200.0	1.0417318132583673	0.008	0.503
3200.0	1.0010350351655748	0.008	0.503
3200.0	1.0423484311082583	0.008	0.503
3200.0	1.015921951827224	0.008	0.503
3200.0	1.0345085755882182	0.008	0.503
3200.0	1.0193573941337584	0.008	0.503
3200.0	0.9851791475969542	0.008	0.503
3200.0	0.9797176752122073	0.008	0.503
3200.0	0.9966306219520691	0.008	0.503
3200.0	1.0390010770659939	0.008	0.503
3200.0	1.0192693058694884	0.008	0.503
3200.0	0.9844744414827933	0.008	0.503
3200.0	0.9731991436562188	0.008	0.503
3200.0	0.9859719419753853	0.008	0.503
3200.0	0.9909929730387818	0.008	0.503
3200.0	1.0227047481760227	0.008	0.503
3200.0	0.9935475327026151	0.008	0.503
3200.0	1.0176837171126263	0.008	0.503
3200.0	0.9964544454235289	0.008	0.503
3200.0	0.9824484114045808	0.008	0.503
3200.0	1.004294300943569	0.008	0.503
3200.0	0.9742562028274601	0.008	0.503
3200.0	0.98183179355469	0.008	0.503
3200.0	1.0108128324995576	0.008	0.503
3200.0	1.001915917808276	0.008	0.503
3200.0	1.0110770972923677	0.008	0.503
3200.0	1.0130150391063102	0.008	0.503
3200.0	0.9963663571592588	0.008	0.503
3200.0	1.0033253300365979	0.008	0.503
3200.0	1.0009469469013046	0.008	0.503
3200.0	1.0024444473938967	0.008	0.503
3200.0	0.9956616510450977	0.008	0.503
3200.0	0.9759298798485924	0.008	0.503
3200.0	1.0091391554784253	0.008	0.503
3200.0	0.9838578236329026	0.008	0.503
3200.0	1.0033253300365979	0.008	0.503
3200.0	1.0008588586370346	0.008	0.503
3200.0	1.0161862166200344	0.008	0.503
3200.0	0.9924023852671036	0.008	0.503
3200.0	0.9867647363538162	0.008	0.503
3200.0	1.0125745977849596	0.008	0.503
3200.0	0.9829769409902015	0.008	0.503
3200.0	0.9757537033200521	0.008	0.503
3200.0	1.0615516727191432	0.008	0.503
3200.0	0.9685304656499027	0.008	0.503
3200.0	0.9749609089416211	0.008	0.503
3200.0	1.005703713171891	0.008	0.503
3200.0	0.9673853182143912	0.008	0.503
3200.0	1.0533594641420223	0.008	0.503
3200.0	0.9638617876435868	0.008	0.503
3200.0	0.9757537033200521	0.008	0.503
3200.0	1.0435816668080398	0.008	0.503
3200.0	0.9994494464087127	0.008	0.503
3200.0	1.0206787180978103	0.008	0.503
3200.0	0.9721420844849774	0.008	0.503
3200.0	1.0079940080429137	0.008	0.503
3200.0	1.0209429828906205	0.008	0.503
3200.0	0.9939879740239657	0.008	0.503
3200.0	1.0061441544932415	0.008	0.503
3200.0	0.9768988507555636	0.008	0.503
3200.0	0.992666650059914	0.008	0.503
4800.0	0.9807160088739352	0.012	0.879
4800.0	0.9702628681805483	0.012	0.879
4800.0	1.0077297432501036	0.012	0.879
4800.0	0.9596922764681346	0.012	0.879
4800.0	0.9791891456265864	0.012	0.879
4800.0	0.994457778100073	0.012	0.879
4800.0	0.9693819855378472	0.012	0.879
4800.0	0.9968067984806093	0.012	0.879
4800.0	1.0161862166200344	0.012	0.879
4800.0	1.016421118658088	0.012	0.879
4800.0	0.9841808139352263	0.012	0.879
4800.0	1.0232332777616435	0.012	0.879
4800.0	0.9914040516053757	0.012	0.879
4800.0	0.9866472853347894	0.012	0.879
4800.0	0.9906993454912147	0.012	0.879
4800.0	0.9943990525905595	0.012	0.879
4800.0	1.0061441544932415	0.012	0.879
4800.0	0.9744323793560004	0.012	0.879
4800.0	1.0069663116264291	0.012	0.879
4800.0	1.0074361157025364	0.012	0.879
4800.0	1.0045585657363794	0.012	0.879
4800.0	1.0402636755205321	0.012	0.879
4800.0	0.974960908941621	0.012	0.879
4800.0	0.9998605249753065	0.012	0.879
4800.0	0.9990970933516322	0.012	0.879
4800.0	1.0113707248399348	0.012	0.879
4800.0	0.9929309148527242	0.012	0.879
4800.0	0.9982162107089312	0.012	0.879
4800.0	0.9737863987513529	0.012	0.879
4800.0	1.0246426899899652	0.012	0.879
4800.0	1.022000042061862	0.012	0.879
4800.0	0.9852965986159812	0.012	0.879
4800.0	0.9978051321423373	0.012	0.879
4800.0	1.0054981738885937	0.012	0.879
4800.0	1.021001708400134	0.012	0.879
4800.0	0.9881154230726247	0.012	0.879
4800.0	0.9916389536434292	0.012	0.879
4800.0	1.012251607482636	0.012	0.879
4800.0	0.992461110776617	0.012	0.879
4800.0	1.032629359283789	0.012	0.879
4800.0	0.9933419934193182	0.012	0.879
4800.0	1.0086106258928045	0.012	0.879
4800.0	1.0097851360830727	0.012	0.879
4800.0	1.000623956598981	0.012	0.879
4800.0	1.0454315203577123	0.012	0.879
4800.0	1.0596430936599572	0.012	0.879
4800.0	1.0050870953220001	0.012	0.879
4800.0	0.9993319953896859	0.012	0.879
4800.0	1.0124277840111762	0.012	0.879
4800.0	1.0069663116264291	0.012	0.879
4800.0	1.0211778849286741	0.012	0.879
4800.0	0.9955735627808276	0.012	0.879
4800.0	0.989877188358027	0.012	0.879
4800.0	1.0183590604720305	0.012	0.879
4800.0	1.0161862166200344	0.012	0.879
4800.0	1.0366814194402143	0.012	0.879
4800.0	1.0120754309540958	0.012	0.879
4800.0	1.0244077879519118	0.012	0.879
4800.0	1.0022682708653563	0.012	0.879
4800.0	1.0077884687596168	0.012	0.879
4800.0	0.9981574851994177	0.012	0.879
4800.0	0.999625622937253	0.012	0.879
4800.0	1.0033840555461113	0.012	0.879
4800.0	0.9934007189288316	0.012	0.879
4800.0	0.9968655239901227	0.012	0.879
4800.0	1.00767101774059	0.012	0.879
4800.0	0.9725531630515712	0.012	0.879
4800.0	1.0245839644804517	0.012	0.879
4800.0	0.9787780670599926	0.012	0.879
4800.0	1.0015635647511953	0.012	0.879
4800.0	1.0256997491612068	0.012	0.879
4800.0	0.9881741485821381	0.012	0.879
4800.0	1.0012699372036284	0.012	0.879
4800.0	0.9963369944045021	0.012	0.879
4800.0	1.023585630818724	0.012	0.879
4800.0	0.9864123832967359	0.012	0.879
4800.0	1.0263457297658543	0.012	0.879
4800.0	0.9951624842142339	0.012	0.879
4800.0	0.9902295414151076	0.012	0.879
4800.0	0.9906993454912147	0.012	0.879
4800.0	0.9793653221551267	0.012	0.879
4800.0	1.0064377820408086	0.012	0.879
4800.0	1.0143070003156054	0.012	0.879
4800.0	1.0476043642097084	0.012	0.879
4800.0	1.007377390193023	0.012	0.879
4800.0	1.0307501429793597	0.012	0.879
4800.0	1.0120754309540958	0.012	0.879
4800.0	0.9973353280662299	0.012	0.879
4800.0	1.0200621002479195	0.012	0.879
4800.0	1.0031491535080574	0.012	0.879
4800.0	1.0075535667215632	0.012	0.879
4800.0	1.007964645288157	0.012	0.879
4800.0	1.0049696443029732	0.012	0.879
4800.0	0.9989796423326055	0.012	0.879
4800.0	0.9784844395124257	0.012	0.879
4800.0	1.0041474871697853	0.012	0.879
4800.0	1.022176218590402	0.012	0.879
4800.0	1.0035602320746513	0.012	0.879
4800.0	1.01025494015918	0.012	0.879
4800.0	1.0046172912458928	0.012	0.879
8000.0	1.0233742189844757	0.02	1.868
8000.0	0.9895130901990439	0.02	1.868
8000.0	0.9959963864493243	0.02	1.868
8000.0	0.99426985646963	0.02	1.868
8000.0	1.0161509813143264	0.02	1.868
8000.0	0.9884560310278026	0.02	1.868
8000.0	1.000471270274246	0.02	1.868
8000.0	0.9779206746210969	0.02	1.868
8000.0	0.9968420337863173	0.02	1.868
8000.0	1.005967977964701	0.02	1.868
8000.0	1.015798628257246	0.02	1.868
8000.0	1.0022682708653563	0.02	1.868
8000.0	0.9724944375420579	0.02	1.868
8000.0	0.9967363278691932	0.02	1.868
8000.0	1.0148825103088366	0.02	1.868
8000.0	1.0112180385151999	0.02	1.868
8000.0	1.00346627125943	0.02	1.868
8000.0	0.9938822681068414	0.02	1.868
8000.0	0.9918738556814829	0.02	1.868
8000.0	0.9734457907961751	0.02	1.868
8000.0	0.9971239162319817	0.02	1.868
8000.0	1.027496749752317	0.02	1.868
8000.0	0.9907463258988255	0.02	1.868
8000.0	0.9969829750091496	0.02	1.868
8000.0	1.0069898018302346	0.02	1.868
8000.0	0.9805280872434923	0.02	1.868
8000.0	0.9823955584460187	0.02	1.868
8000.0	1.019005041076678	0.02	1.868
8000.0	0.9875399130793933	0.02	1.868
8000.0	0.998110504791807	0.02	1.868
8000.0	1.0104076264839148	0.02	1.868
8000.0	0.9588583742330442	0.02	1.868
8000.0	1.0020216237254	0.02	1.868
8000.0	0.9957497393093679	0.02	1.868
8000.0	0.9963487395064048	0.02	1.868
8000.0	0.9844392061770854	0.02	1.868
8000.0	1.0144949219460482	0.02	1.868
8000.0	1.018300334962517	0.02	1.868
8000.0	0.9917329144586507	0.02	1.868
8000.0	1.008117331612892	0.02	1.868
8000.0	0.9830650292544715	0.02	1.868
8000.0	0.9785901454295497	0.02	1.868
8000.0	1.011358979738032	0.02	1.868
8000.0	0.994164150552506	0.02	1.868
8000.0	0.9935651503554691	0.02	1.868
8000.0	0.976476027087067	0.02	1.868
8000.0	1.0091391554784253	0.02	1.868
8000.0	0.9752780266929935	0.02	1.868
8000.0	0.9774978509526003	0.02	1.868
8000.0	1.0099143322040023	0.02	1.868
8000.0	0.986588559825276	0.02	1.868
8000.0	1.0177013347654802	0.02	1.868
8000.0	0.9992027992687564	0.02	1.868
8000.0	1.0006122114970781	0.02	1.868
8000.0	0.9968772690920253	0.02	1.868
8000.0	0.9788367925695061	0.02	1.868
8000.0	1.0055451542962046	0.02	1.868
8000.0	1.0123808036035655	0.02	1.868
8000.0	0.9980752694860989	0.02	1.868
8000.0	0.9829593233373475	0.02	1.868
8000.0	1.016714746205655	0.02	1.868
8000.0	0.9876456189965175	0.02	1.868
8000.0	1.0223876304246504	0.02	1.868
8000.0	1.0285890442292664	0.02	1.868
8000.0	1.0214362771705332	0.02	1.868
8000.0	1.005157565933416	0.02	1.868
8000.0	1.005897507353285	0.02	1.868
8000.0	1.0032900947308896	0.02	1.868
8000.0	1.0030434475909333	0.02	1.868
8000.0	1.0152700986716252	0.02	1.868
8000.0	0.9867999716595243	0.02	1.868
8000.0	0.993459444438345	0.02	1.868
8000.0	0.973410555490467	0.02	1.868
8000.0	0.9754894385272418	0.02	1.868
8000.0	1.0262635140525354	0.02	1.868
8000.0	0.9785901454295497	0.02	1.868
8000.0	1.0085401552813884	0.02	1.868
8000.0	1.0172785110969838	0.02	1.868
8000.0	0.9858486184054072	0.02	1.868
8000.0	0.9636151405036304	0.02	1.868
8000.0	1.0192164529109262	0.02	1.868
8000.0	0.9986742696831358	0.02	1.868
8000.0	1.0161157460086183	0.02	1.868
8000.0	1.001281682305531	0.02	1.868
8000.0	0.9968772690920253	0.02	1.868
8000.0	0.9946222095267104	0.02	1.868
8000.0	1.0203439826935836	0.02	1.868
8000.0	0.9784492042067175	0.02	1.868
8000.0	1.0092096260898413	0.02	1.868
8000.0	1.0113237444323242	0.02	1.868
8000.0	0.9918738556814829	0.02	1.868
8000.0	1.001951153113984	0.02	1.868
8000.0	1.0046642716535035	0.02	1.868
8000.0	1.00057697619137	0.02	1.868
8000.0	1.0014226235283632	0.02	1.868
8000.0	0.9951155038066231	0.02	1.868
8000.0	0.9971591515376899	0.02	1.868
8000.0	0.9990266227402163	0.02	1.868
8000.0	0.9908872671216576	0.02	1.868
8000.0	0.9898302079504162	0.02	1.868
32000.0	0.9994934905408478	0.08	20.491
32000.0	1.0051751835862701	0.08	20.491
32000.0	1.0183796144003603	0.08	20.491
32000.0	0.9998634612507823	0.08	20.491
32000.0	1.0061089191875334	0.08	20.491
32000.0	1.0061001103611062	0.08	20.491
32000.0	0.9974322251569271	0.08	20.491
32000.0	0.9871170894108968	0.08	20.491
32000.0	0.9915479291036835	0.08	20.491
32000.0	0.988086060317868	0.08	20.491
32000.0	0.9816379993732957	0.08	20.491
32000.0	0.9972208133226789	0.08	20.491
32000.0	1.0107599795409954	0.08	20.491
32000.0	1.0131295538498615	0.08	20.491
32000.0	1.0079235374314977	0.08	20.491
32000.0	0.9980312253539639	0.08	20.491
32000.0	0.9915391202772565	0.08	20.491
32000.0	1.004347153902131	0.08	20.491
32000.0	0.9867118833952543	0.08	20.491
32000.0	0.9961549453250105	0.08	20.491
32000.0	0.9896099872897409	0.08	20.491
32000.0	0.9944284153453162	0.08	20.491
32000.0	0.9931511355133996	0.08	20.491
32000.0	1.0017133148004547	0.08	20.491
32000.0	1.0069193312188183	0.08	20.491
32000.0	1.003519124217992	0.08	20.491
32000.0	0.9960756658871673	0.08	20.491
32000.0	1.0017925942382977	0.08	20.491
32000.0	0.9694906277304469	0.08	20.491
32000.0	1.017472305278378	0.08	20.491
32000.0	0.9934770620911989	0.08	20.491
32000.0	1.0001805790021547	0.08	20.491
32000.0	1.0002950937457058	0.08	20.491
32000.0	0.995793783441503	0.08	20.491
32000.0	0.9951419302859041	0.08	20.491
32000.0	1.0038450507957914	0.08	20.491
32000.0	0.9985509461131575	0.08	20.491
32000.0	1.001951153113984	0.08	20.491
32000.0	0.9954766656901306	0.08	20.491
32000.0	0.9783787335953015	0.08	20.491
32000.0	0.9914157967072783	0.08	20.491
32000.0	1.0054482572055075	0.08	20.491
32000.0	0.9905437228910042	0.08	20.491
32000.0	0.9986830785095627	0.08	20.491
32000.0	1.0076504638122603	0.08	20.491
32000.0	1.006716728210997	0.08	20.491
32000.0	1.0038450507957914	0.08	20.491
32000.0	1.0131031273705804	0.08	20.491
32000.0	0.9851527211176732	0.08	20.491
32000.0	1.0122486712071603	0.08	20.491
32000.0	1.0121605829428901	0.08	20.491
32000.0	0.9930366207698484	0.08	20.491
32000.0	0.9941112975939439	0.08	20.491
32000.0	1.0018190207175788	0.08	20.491
32000.0	1.0171111433948705	0.08	20.491
32000.0	1.0064348457653327	0.08	20.491
32000.0	1.009623640931911	0.08	20.491
32000.0	0.9986654608567087	0.08	20.491
32000.0	0.9993701669708696	0.08	20.491
32000.0	0.9970358279677116	0.08	20.491
32000.0	1.0061177280139604	0.08	20.491
32000.0	1.0029553593266634	0.08	20.491
32000.0	1.0000748730850304	0.08	20.491
32000.0	1.0111739943830649	0.08	20.491
32000.0	0.9990266227402163	0.08	20.491
32000.0	0.9979255194368397	0.08	20.491
32000.0	1.0119227446293608	0.08	20.491
32000.0	0.98737254537728	0.08	20.491
32000.0	0.9910898701294789	0.08	20.491
32000.0	1.0085577729342425	0.08	20.491
32000.0	1.012830053751343	0.08	20.491
32000.0	1.0015988000569036	0.08	20.491
32000.0	1.0029994034587983	0.08	20.491
32000.0	1.0010790792977098	0.08	20.491
32000.0	1.0103635823517798	0.08	20.491
32000.0	0.994278665296057	0.08	20.491
32000.0	0.9909841642123548	0.08	20.491
32000.0	1.0007795791991914	0.08	20.491
32000.0	1.013473098080515	0.08	20.491
32000.0	1.0054042130733725	0.08	20.491
32000.0	1.0040740802828938	0.08	20.491
32000.0	1.001316917611239	0.08	20.491
32000.0	1.0080997139600378	0.08	20.491
32000.0	1.0060560662289713	0.08	20.491
32000.0	1.009711729196181	0.08	20.491
32000.0	0.9985861814188657	0.08	20.491
32000.0	1.0031931976401927	0.08	20.491
32000.0	1.0021361384689513	0.08	20.491
32000.0	0.9976876811233104	0.08	20.491
32000.0	1.0048316393556167	0.08	20.491
32000.0	1.006584595814592	0.08	20.491
32000.0	0.9986037990717197	0.08	20.491
32000.0	1.0112268473416268	0.08	20.491
32000.0	1.019075511688094	0.08	20.491
32000.0	0.989636413769022	0.08	20.491
32000.0	1.0082846993150052	0.08	20.491
32000.0	1.0007795791991914	0.08	20.491
32000.0	1.0017573589325897	0.08	20.491
32000.0	1.0121165388107551	0.08	20.491
32000.0	1.0102931117403637	0.08	20.491
80000.0	1.002314076762777	0.2	117.719
80000.0	0.9928745383635914	0.2	117.719
80000.0	0.9816309523121541	0.2	117.719
80000.0	1.0055416307656337	0.2	117.719
80000.0	0.9988680638645299	0.2	117.719
80000.0	0.9990230992096455	0.2	117.719
80000.0	1.0023422650073432	0.2	117.719
80000.0	1.0001752937062987	0.2	117.719
80000.0	0.9935686738860399	0.2	117.719
80000.0	0.9927265500796176	0.2	117.719
80000.0	0.9933995444186414	0.2	117.719
80000.0	0.9984135284208961	0.2	117.719
80000.0	1.0054218307262264	0.2	117.719
80000.0	0.995548898066832	0.2	117.719
80000.0	0.991098678955906	0.2	117.719
80000.0	1.0018560177885723	0.2	117.719
80000.0	0.9960633335301696	0.2	117.719
80000.0	0.9994283052252878	0.2	117.719
80000.0	1.006514125203176	0.2	117.719
80000.0	1.002257700273644	0.2	117.719
80000.0	0.9982338283617852	0.2	117.719
80000.0	0.9946574448324185	0.2	117.719
80000.0	1.0005910703136536	0.2	117.719
80000.0	1.00333590062831	0.2	117.719
80000.0	1.000199958420294	0.2	117.719
80000.0	0.998776452069689	0.2	117.719
80000.0	0.9953022509268757	0.2	117.719
80000.0	1.005502871929355	0.2	117.719
80000.0	0.9974022751470754	0.2	117.719
80000.0	1.0007566762504811	0.2	117.719
80000.0	0.9989173932925213	0.2	117.719
80000.0	1.0033499947505935	0.2	117.719
80000.0	1.002056859031108	0.2	117.719
80000.0	1.0003761349488343	0.2	117.719
80000.0	1.0064718428363262	0.2	117.719
80000.0	0.9956616510450979	0.2	117.719
80000.0	0.9904256846168823	0.2	117.719
80000.0	1.0098191968785903	0.2	117.719
80000.0	0.9937800857202881	0.2	117.719
80000.0	0.9969442161728707	0.2	117.719
80000.0	0.9912079084036007	0.2	117.719
80000.0	0.9918668086203414	0.2	117.719
80000.0	0.9929132971998702	0.2	117.719
80000.0	0.9987271226416978	0.2	117.719
