label,x,y,plot_type,plot_num
Pop1,0.0,4.064384954524424,path,0
Pop1,0.006031426015410115,4.064384954524424,path,0
Pop1,0.0062646824797171026,4.064384954524424,path,0
Pop1,0.006506959792162155,4.064384954524424,path,0
Pop1,0.00675860682068071,4.064384954524424,path,0
Pop1,0.007019985925158687,4.064384954524424,path,0
Pop1,0.007291473479213676,4.064384954524424,path,0
Pop1,0.007573460412155262,4.064384954524424,path,0
Pop1,0.007866352771904808,4.064384954524424,path,0
Pop1,0.008170572309685412,4.064384954524424,path,0
Pop1,0.008486557087323805,4.064384954524424,path,0
Pop1,0.008814762108038785,4.064384954524424,path,0
Pop1,0.009155659971624453,4.064384954524424,path,0
Pop1,0.009509741554971689,4.064384954524424,path,0
Pop1,0.009877516718907789,4.064384954524424,path,0
Pop1,0.010259515042372082,4.064384954524424,path,0
Pop1,0.010656286584984683,4.064384954524424,path,0
Pop1,0.011068402679106495,4.064384954524424,path,0
Pop1,0.011496456752530934,4.064384954524424,path,0
Pop1,0.011941065182992,4.064384954524424,path,0
Pop1,0.012402868185719305,4.064384954524424,path,0
Pop1,0.01288253073531783,4.064384954524424,path,0
Pop1,0.01338074352330011,4.064384954524424,path,0
Pop1,0.013898223952649513,4.064384954524424,path,0
Pop1,0.014435717170846811,4.064384954524424,path,0
Pop1,0.014993997142847501,4.064384954524424,path,0
Pop1,0.015573867765554932,4.064384954524424,path,0
Pop1,0.01617616402539407,4.064384954524424,path,0
Pop1,0.016801753200652605,4.064384954524424,path,0
Pop1,0.017451536110320996,4.064384954524424,path,0
Pop1,0.018126448411229387,4.064384954524424,path,0
Pop1,0.018827461945349455,4.064384954524424,path,0
Pop1,0.01955558613920114,4.064384954524424,path,0
Pop1,0.020311869457379353,4.064384954524424,path,0
Pop1,0.021097400912293705,4.064384954524424,path,0
Pop1,0.02191331163229513,4.064384954524424,path,0
Pop1,0.022760776490447547,4.064384954524424,path,0
Pop1,0.02364101579628978,4.064384954524424,path,0
Pop1,0.024555297053023922,4.064384954524424,path,0
Pop1,0.025504936782660345,4.064384954524424,path,0
Pop1,0.026491302421747468,4.064384954524424,path,0
Pop1,0.027515814290416017,4.064384954524424,path,0
Pop1,0.02857994763757334,4.064384954524424,path,0
Pop1,0.029685234765192334,4.064384954524424,path,0
Pop1,0.03083326723475431,4.064384954524424,path,0
Pop1,0.03202569815902259,4.064384954524424,path,0
Pop1,0.03326424458244721,4.064384954524424,path,0
Pop1,0.034550689953628116,4.064384954524424,path,0
Pop1,0.03588688669339737,4.064384954524424,path,0
Pop1,0.03727475886221781,4.064384954524424,path,0
Pop1,0.03871630493073992,4.064384954524424,path,0
Pop1,0.04021360065750537,1.109620905340055,path,0
Pop1,0.041768802077941765,1.109620905340055,path,0
Pop1,0.043384148608952226,1.109620905340055,path,0
Pop1,0.04506196627357046,1.109620905340055,path,0
Pop1,0.046804671050324494,1.109620905340055,path,0
Pop1,0.048614772352132116,1.109620905340055,path,0
Pop1,0.05049487663973754,1.109620905340055,path,0
Pop1,0.05244769117489216,1.109620905340055,path,0
Pop1,0.05447602791868429,1.109620905340055,path,0
Pop1,0.05658280758063078,1.109620905340055,path,0
Pop1,0.0587710638243614,1.109620905340055,path,0
Pop1,0.061043947635951785,1.109620905340055,path,0
Pop1,0.06340473186119526,1.109620905340055,path,0
Pop1,0.06585681591834659,1.109620905340055,path,0
Pop1,0.06840373069312479,1.109620905340055,path,0
Pop1,0.0710491436230222,1.109620905340055,path,0
Pop1,0.07379686397824213,1.109620905340055,path,0
Pop1,0.07665084834686883,1.109620905340055,path,0
Pop1,0.07961520633216793,1.109620905340055,path,0
Pop1,0.08269420647022233,1.109620905340055,path,0
Pop1,0.08589228237642316,1.109620905340055,path,0
Pop1,0.08921403912966742,1.109620905340055,path,0
Pop1,0.0926642599034551,1.109620905340055,path,0
Pop1,0.09624791285343394,1.109620905340055,path,0
Pop1,0.09997015827131,1.109620905340055,path,0
Pop1,0.10383635601542511,1.109620905340055,path,0
Pop1,0.10785207322870052,1.109620905340055,path,0
Pop1,0.11202309235506118,1.109620905340055,path,0
Pop1,0.11635541946588288,1.109620905340055,path,0
Pop1,0.12085529290845262,1.109620905340055,path,0
Pop1,0.1255291922888953,1.109620905340055,path,0
Pop1,0.13038384780250165,1.109620905340055,path,0
Pop1,0.13542624992489324,1.109620905340055,path,0
Pop1,0.1406636594779784,1.109620905340055,path,0
Pop1,0.14610361808519415,1.109620905340055,path,0
Pop1,0.15175395903108957,1.109620905340055,path,0
Pop1,0.157622818540887,1.109620905340055,path,0
Pop1,0.16371864749626364,1.109620905340055,path,0
Pop1,0.17005022360422384,1.109620905340055,path,0
Pop1,0.1766266640365844,1.109620905340055,path,0
Pop1,0.1834574385582727,1.109620905340055,path,0
Pop1,0.19055238316334372,1.109620905340055,path,0
Pop1,0.19792171423834812,1.109620905340055,path,0
Pop1,0.20557604327344872,1.109620905340055,path,0
Pop1,0.21352639214246735,1.109620905340055,path,0
Pop1,0.22178420897386428,1.109620905340055,path,0
Pop1,0.23036138463550554,1.109620905340055,path,0
Pop1,0.23927026985695277,1.109620905340055,path,0
Pop1,0.2485236930139334,1.109620905340055,path,0
Pop1,0.258134978600598,1.1263563473522096,path,0
