label,x,y,plot_type,plot_num
Pop1,0.0,0.7883252546339402,path,0
Pop1,0.006033441523236697,0.7883252546339402,path,0
Pop1,0.006226047600447724,0.7883252546339402,path,0
Pop1,0.006424802258172175,0.7883252546339402,path,0
Pop1,0.006629901778079221,0.7883252546339402,path,0
Pop1,0.006841548707754816,0.7883252546339402,path,0
Pop1,0.007059952060729044,0.7883252546339402,path,0
Pop1,0.007285327522889062,0.7883252546339402,path,0
Pop1,0.0075178976654813245,0.7883252546339402,path,0
Pop1,0.007757892164913466,0.7883252546339402,path,0
Pop1,0.008005548029573045,0.7883252546339402,path,0
Pop1,0.008261109833886903,0.7883252546339402,path,0
Pop1,0.008524829959852558,0.7883252546339402,path,0
Pop1,0.008796968846279927,0.7883252546339402,path,0
Pop1,0.00907779524598963,0.7883252546339402,path,0
Pop1,0.00936758649122192,0.7883252546339402,path,0
Pop1,0.00966662876751822,0.7883252546339402,path,0
Pop1,0.00997521739634579,0.7883252546339402,path,0
Pop1,0.010293657126744755,0.7883252546339402,path,0
Pop1,0.010622262436285244,0.7883252546339402,path,0
Pop1,0.010961357841632184,0.7883252546339402,path,0
Pop1,0.011311278219024109,0.7883252546339402,path,0
Pop1,0.011672369134982803,0.7883252546339402,path,0
Pop1,0.012044987187580108,0.7883252546339402,path,0
Pop1,0.012429500358599015,0.7883252546339402,path,0
Pop1,0.012826288376936933,0.7883252546339402,path,0
Pop1,0.013235743093609816,0.7883252546339402,path,0
Pop1,0.013658268868727553,0.7883252546339402,path,0
Pop1,0.014094282970822956,0.7883252546339402,path,0
Pop1,0.014544215988928366,0.7883252546339402,path,0
Pop1,0.015008512257807206,0.7883252546339402,path,0
Pop1,0.015487630296760055,0.7883252546339402,path,0
Pop1,0.015982043262438943,0.7883252546339402,path,0
Pop1,0.016492239416116758,0.7883252546339402,path,0
Pop1,0.017018722605873313,0.7883252546339402,path,0
Pop1,0.017562012764174444,0.7883252546339402,path,0
Pop1,0.018122646421335195,0.7883252546339402,path,0
Pop1,0.01870117723537436,0.7883252546339402,path,0
Pop1,0.01929817653878375,0.7883252546339402,path,0
Pop1,0.01991423390275189,0.7883252546339402,path,0
Pop1,0.020549957719399468,0.7883252546339402,path,0
Pop1,0.021205975802601612,0.7883252546339402,path,0
Pop1,0.021882936007990315,0.7883252546339402,path,0
Pop1,0.02258150687274911,0.7883252546339402,path,0
Pop1,0.02330237827583197,0.7883252546339402,path,0
Pop1,0.02404626211925865,0.7883252546339402,path,0
Pop1,0.02481389303115884,0.7883252546339402,path,0
Pop1,0.02560602909125968,0.7883252546339402,path,0
Pop1,0.026423452579533283,0.7883252546339402,path,0
Pop1,0.02726697074874319,0.7883252546339402,path,0
Pop1,0.028137416621652863,0.7883252546339402,path,0
Pop1,0.029035649813683825,0.7883252546339402,path,0
Pop1,0.02996255738183518,0.7883252546339402,path,0
Pop1,0.030919054700703677,0.7883252546339402,path,0
Pop1,0.03190608636646862,0.7883252546339402,path,0
Pop1,0.032924627129735186,0.7883252546339402,path,0
Pop1,0.03397568285815671,0.7883252546339402,path,0
Pop1,0.035060291529786784,0.7883252546339402,path,0
Pop1,0.03617952425814256,0.7883252546339402,path,0
Pop1,0.037334486349990925,0.7883252546339402,path,0
Pop1,0.03852631839690248,0.7883252546339402,path,0
Pop1,0.03975619740165164,0.7883252546339402,path,0
Pop1,0.04102533794057436,0.7883252546339402,path,0
Pop1,0.042334993363032494,0.7883252546339402,path,0
Pop1,0.04368645702916814,0.7883252546339402,path,0
Pop1,0.04508106358717157,0.7883252546339402,path,0
Pop1,0.046520190291323045,0.7883252546339402,path,0
Pop1,0.048005258362110524,0.7883252546339402,path,0
Pop1,0.049537734389767094,0.7883252546339402,path,0
Pop1,0.051119131782613056,0.7883252546339402,path,0
Pop1,0.05275101226163371,0.7883252546339402,path,0
Pop1,0.054434987402769,0.7883252546339402,path,0
Pop1,0.056172720228437424,0.7883252546339402,path,0
Pop1,0.05796592684986633,0.7883252546339402,path,0
Pop1,0.059816378161850654,0.7883252546339402,path,0
Pop1,0.06172590159161365,0.7883252546339402,path,0
Pop1,0.06369638290349633,0.7883252546339402,path,0
Pop1,0.06572976806125824,0.7883252546339402,path,0
Pop1,0.06782806514982902,0.7883252546339402,path,0
Pop1,0.06999334635840773,0.7883252546339402,path,0
Pop1,0.07222775002686882,0.7883252546339402,path,0
Pop1,0.07453348275749631,0.7883252546339402,path,0
Pop1,0.07691282159413035,0.7883252546339402,path,0
Pop1,0.07936811627087902,0.7883252546339402,path,0
Pop1,0.08190179153261612,0.7883252546339402,path,0
Pop1,0.08451634952955688,0.7883252546339402,path,0
Pop1,0.08721437228827449,0.7883252546339402,path,0
Pop1,0.0899985242616005,0.7883252546339402,path,0
Pop1,0.09287155495992558,0.7883252546339402,path,0
Pop1,0.09583630166649913,0.7883252546339402,path,0
Pop1,0.0988956922394096,0.7883252546339402,path,0
Pop1,0.10205274800301352,0.7883252546339402,path,0
Pop1,0.10531058673166699,0.7883252546339402,path,0
Pop1,0.10867242572870717,0.7883252546339402,path,0
Pop1,0.11214158500372465,0.7883252546339402,path,0
Pop1,0.11572149055126493,0.7883252546339402,path,0
Pop1,0.11941567773419395,0.7883252546339402,path,0
Pop1,0.12322779477507324,0.7883252546339402,path,0
Pop1,0.12716160635898996,0.7883252546339402,path,0
Pop1,0.13122099735139967,0.7883252546339402,path,0
Pop1,0.13540997663465515,1.1421397089366183,path,0
